url,id,title,section,method_queries,reason
https://www.theguardian.com/lifeandstyle/2021/aug/21/how-to-win-at-life-what-sports-psychologists-can-teach-us-all,lifeandstyle/2021/aug/21/how-to-win-at-life-what-sports-psychologists-can-teach-us-all,How to win at life: what sports psychologists can teach us all,Life and style,casestudy,lifestyle
https://www.theguardian.com/travel/2019/apr/24/send-a-tip-on-places-to-stay-near-railway-stations-in-europe-for-the-chance-to-win-a-200-hotel-voucher,travel/2019/apr/24/send-a-tip-on-places-to-stay-near-railway-stations-in-europe-for-the-chance-to-win-a-200-hotel-voucher,Send a tip on places to stay near railway stations in Europe for the chance to win a £200 hotel voucher,Travel,casestudy,lifestyle
https://www.theguardian.com/lifeandstyle/2019/mar/31/cryptic-pregnancies-i-didnt-know-i-was-having-a-baby-until-i-saw-its-head,lifeandstyle/2019/mar/31/cryptic-pregnancies-i-didnt-know-i-was-having-a-baby-until-i-saw-its-head,Cryptic pregnancies: ‘I didn’t know I was having a baby until I saw its head’,Life and style,casestudy,lifestyle
https://www.theguardian.com/food/2019/may/16/dont-talk-about-food-poverty-jay-rayner,food/2019/may/16/dont-talk-about-food-poverty-jay-rayner,Don't talk about 'food poverty' – it's just poverty,Food,casestudy,lifestyle
https://www.theguardian.com/lifeandstyle/2018/oct/10/thousand-women-protest-at-changes-to-uk-pension-age,lifeandstyle/2018/oct/10/thousand-women-protest-at-changes-to-uk-pension-age,"At least 1,000 women protest at changes to UK pension age",Life and style,casestudy,lifestyle
https://www.theguardian.com/travel/2025/apr/04/readers-best-campsites-camping-trips-in-europe,travel/2025/apr/04/readers-best-campsites-camping-trips-in-europe,‘A stunning campsite with views of the fjords’: readers’ best camping trips in Europe,Travel,expert_qual,lifestyle
https://www.theguardian.com/travel/2024/oct/25/readers-favourite-ancient-sites-in-europe-roman-neolithic,travel/2024/oct/25/readers-favourite-ancient-sites-in-europe-roman-neolithic,‘I stood on the sunny hilltop imagining I was a Roman’: readers’ favourite ancient sites in Europe,Travel,expert_qual,lifestyle
https://www.theguardian.com/lifeandstyle/article/2024/aug/27/women-feel-like-failures-if-they-havent-had-a-normal-birth-how-the-nct-has-shaped-childbirth-in-the-uk,lifeandstyle/article/2024/aug/27/women-feel-like-failures-if-they-havent-had-a-normal-birth-how-the-nct-has-shaped-childbirth-in-the-uk,‘Women feel like failures if they haven’t had a “normal” birth’: how the NCT has shaped childbirth in the UK,Life and style,expert_qual,lifestyle
https://www.theguardian.com/lifeandstyle/2025/jun/04/these-are-not-numbers-they-are-people-what-ex-communist-slovenia-can-teach-the-world-about-child-poverty,lifeandstyle/2025/jun/04/these-are-not-numbers-they-are-people-what-ex-communist-slovenia-can-teach-the-world-about-child-poverty,‘These are not numbers – they are people’: what ex-communist Slovenia can teach the world about child poverty,Life and style,expert_qual,lifestyle
https://www.theguardian.com/lifeandstyle/bike-blog/article/2024/may/21/uk-dangerous-cycling-offence-achieve-nothing,lifeandstyle/bike-blog/article/2024/may/21/uk-dangerous-cycling-offence-achieve-nothing,UK’s new dangerous cycling offence will achieve pretty much nothing | Peter Walker,Life and style,expert_qual,lifestyle
https://www.theguardian.com/lifeandstyle/2024/sep/14/female-footballers-career-ending-injuries,lifeandstyle/2024/sep/14/female-footballers-career-ending-injuries,‘Everyone says they hear a pop or a crack’: why are so many female footballers suffering career-ending knee injuries?,Football,expert_qual,lifestyle
https://www.theguardian.com/lifeandstyle/2011/jul/10/online-dating-will-we-click,lifeandstyle/2011/jul/10/online-dating-will-we-click,Online dating: Computer says yes. But will we click?,Life and style,expert_secondary,lifestyle
https://www.theguardian.com/lifeandstyle/2018/jan/13/buying-running-shoes-zoe-williams-fitness,lifeandstyle/2018/jan/13/buying-running-shoes-zoe-williams-fitness,Fit in my 40s: who knew buying running shoes was this complicated?,Life and style,gut,lifestyle
https://www.theguardian.com/games/2018/may/22/fortnite-battle-royale-prize-win-money-scholarship-university,games/2018/may/22/fortnite-battle-royale-prize-win-money-scholarship-university,Fortnite fever:  now players can get a university scholarship or filthy rich,Games,gut,lifestyle
https://www.theguardian.com/fashion/fashion-blog/2016/jun/15/euro-2016-style-moments-grey-marl-warm-up-kits-and-fellaini,fashion/fashion-blog/2016/jun/15/euro-2016-style-moments-grey-marl-warm-up-kits-and-fellaini,"Euro 2016 style moments: grey marl, warm-up kits and Fellaini",Fashion,gut,lifestyle
https://www.theguardian.com/lifeandstyle/2010/aug/13/cycle-to-work-scheme-bargain-ends,lifeandstyle/2010/aug/13/cycle-to-work-scheme-bargain-ends,Bad news for the Cycle to Work scheme | Helen Pidd,Life and style,gut,lifestyle
https://www.theguardian.com/lifeandstyle/2010/may/01/cohousing-community-stroud,lifeandstyle/2010/may/01/cohousing-community-stroud,'It's like a mini Centre Parcs!',Life and style,gut,lifestyle
https://www.theguardian.com/lifeandstyle/2010/apr/15/shoe-addiction-cure,lifeandstyle/2010/apr/15/shoe-addiction-cure,Shoe addiction: what's the cure?,Fashion,gut,lifestyle
https://www.theguardian.com/travel/2006/sep/30/ecotourism.travelsenvironmentalimpact,travel/2006/sep/30/ecotourism.travelsenvironmentalimpact,Eco dilemma,Travel,gut,lifestyle
https://www.theguardian.com/travel/2000/nov/11/2,travel/2000/nov/11/2,Travel News,Travel,gut,lifestyle
https://www.theguardian.com/lifeandstyle/2025/aug/07/daily-pill-helps-patients-lose-12-of-body-weight-in-early-trial,lifeandstyle/2025/aug/07/daily-pill-helps-patients-lose-12-of-body-weight-in-early-trial,Daily pill helps patients lose 12% of body weight in early trial,Life and style,rct,lifestyle
https://www.theguardian.com/lifeandstyle/2025/mar/31/is-it-true-that-showering-every-day-is-bad-for-your-skin,lifeandstyle/2025/mar/31/is-it-true-that-showering-every-day-is-bad-for-your-skin,Is it true that … showering every day is bad for your skin?,Life and style,rct,lifestyle
https://www.theguardian.com/food/2023/oct/21/nutritional-psychiatrist-felice-jacka-the-global-food-system-is-the-leading-cause-of-early-death,food/2023/oct/21/nutritional-psychiatrist-felice-jacka-the-global-food-system-is-the-leading-cause-of-early-death,Nutritional psychiatry professor Felice Jacka: ‘The global food system is the leading cause of early death’,Food,rct,lifestyle
https://www.theguardian.com/lifeandstyle/2022/jan/17/how-to-move-with-migraines,lifeandstyle/2022/jan/17/how-to-move-with-migraines,How to move: with migraines,Life and style,rct,lifestyle
https://www.theguardian.com/lifeandstyle/2022/mar/28/magic-mushrooms-racial-trauma-treatment,lifeandstyle/2022/mar/28/magic-mushrooms-racial-trauma-treatment,Can magic mushrooms be used to treat racial trauma?,Life and style,rct,lifestyle
https://www.theguardian.com/lifeandstyle/2022/aug/21/are-personalised-vitamins-key-good-health-supplements,lifeandstyle/2022/aug/21/are-personalised-vitamins-key-good-health-supplements,Are personalised vitamins the key to good health?,Life and style,rct,lifestyle
https://www.theguardian.com/lifeandstyle/2021/jun/05/no-discussion-significant-increase-in-women-being-induced-for-low-risk-births-study-finds,lifeandstyle/2021/jun/05/no-discussion-significant-increase-in-women-being-induced-for-low-risk-births-study-finds,"‘No discussion’: significant increase in women being induced for low-risk births, study finds",Life and style,rct,lifestyle
https://www.theguardian.com/lifeandstyle/2020/aug/06/loneliness-cure-pill-research-scientists,lifeandstyle/2020/aug/06/loneliness-cure-pill-research-scientists,Can loneliness be cured with a pill? Scientists are now asking the question,Life and style,rct,lifestyle
https://www.theguardian.com/lifeandstyle/2020/jan/27/the-truth-about-hydration-should-you-drink-eight-glasses-of-water-a-day,lifeandstyle/2020/jan/27/the-truth-about-hydration-should-you-drink-eight-glasses-of-water-a-day,The truth about hydration: should you drink eight glasses of water a day?,Life and style,rct,lifestyle
https://www.theguardian.com/lifeandstyle/2021/aug/07/parenting-guru-emily-oster-my-kids-watch-tv-every-night-everybody-needs-downtime,lifeandstyle/2021/aug/07/parenting-guru-emily-oster-my-kids-watch-tv-every-night-everybody-needs-downtime,Parenting guru Emily Oster: ‘My kids watch TV every night’,Life and style,rct,lifestyle
https://www.theguardian.com/lifeandstyle/2020/jul/12/are-breathing-techniques-good-for-your-health,lifeandstyle/2020/jul/12/are-breathing-techniques-good-for-your-health,Are breathing techniques good for your health?,Life and style,rct,lifestyle
https://www.theguardian.com/lifeandstyle/2018/aug/05/daughter-eczema-dr-aron,lifeandstyle/2018/aug/05/daughter-eczema-dr-aron,Our daughter’s eczema was out of control until we found Dr Aron,Life and style,rct,lifestyle
https://www.theguardian.com/lifeandstyle/2017/jun/05/can-mindfulness-reduce-fear-of-labour-and-postpartum-depression,lifeandstyle/2017/jun/05/can-mindfulness-reduce-fear-of-labour-and-postpartum-depression,Can mindfulness reduce fear of labour and postpartum depression?,Life and style,rct,lifestyle
https://www.theguardian.com/lifeandstyle/2016/mar/21/is-it-bad-to-skip-breakfast,lifeandstyle/2016/mar/21/is-it-bad-to-skip-breakfast,Is it bad to skip breakfast?,Life and style,rct,lifestyle
https://www.theguardian.com/lifeandstyle/2015/mar/22/should-i-restrict-my-childs-naps,lifeandstyle/2015/mar/22/should-i-restrict-my-childs-naps,Should I restrict my child’s naps?,Life and style,rct,lifestyle
https://www.theguardian.com/lifeandstyle/2015/feb/01/can-my-childs-peanut-allergy-be-cured,lifeandstyle/2015/feb/01/can-my-childs-peanut-allergy-be-cured,Can my child’s peanut allergy be cured?,Life and style,rct,lifestyle
https://www.theguardian.com/lifeandstyle/2015/jun/22/manuka-is-a-taste-of-money,lifeandstyle/2015/jun/22/manuka-is-a-taste-of-money,Why manuka is a taste of money,Food,rct,lifestyle
https://www.theguardian.com/lifeandstyle/2014/aug/25/is-gluten-bad-for-your-health,lifeandstyle/2014/aug/25/is-gluten-bad-for-your-health,Is gluten bad for your health?,Life and style,rct,lifestyle
https://www.theguardian.com/lifeandstyle/2014/jan/06/should-i-wear-a-helmet-ski-slopes,lifeandstyle/2014/jan/06/should-i-wear-a-helmet-ski-slopes,Should I wear a helmet on the ski slopes?,Life and style,rct,lifestyle
https://www.theguardian.com/lifeandstyle/2015/jun/13/condom-testing-sex-science-gates-foundation,lifeandstyle/2015/jun/13/condom-testing-sex-science-gates-foundation,Let's get it on: the race for the world's best condom,Life and style,rct,lifestyle
https://www.theguardian.com/lifeandstyle/2013/nov/10/pregnant-mothers-excercise-boost-babies-brains,lifeandstyle/2013/nov/10/pregnant-mothers-excercise-boost-babies-brains,"Pregnant mothers who exercise boost babies' brains, claim researchers",Life and style,rct,lifestyle
https://www.theguardian.com/lifeandstyle/2013/aug/05/breastfeed-baby-smarter-intellingence,lifeandstyle/2013/aug/05/breastfeed-baby-smarter-intellingence,Should I breastfeed my baby to make him or her smarter?,Life and style,rct,lifestyle
https://www.theguardian.com/lifeandstyle/2013/jul/21/how-treat-baby-colic,lifeandstyle/2013/jul/21/how-treat-baby-colic,How do I treat my baby's colic?,Life and style,rct,lifestyle
https://www.theguardian.com/lifeandstyle/2013/jan/28/useful-self-help-books-treat-depression,lifeandstyle/2013/jan/28/useful-self-help-books-treat-depression,How useful are self-help books for treating depression? | Luisa Dillner,Life and style,rct,lifestyle
https://www.theguardian.com/lifeandstyle/2009/oct/19/embryo-screening-trial-ivf-treatment,lifeandstyle/2009/oct/19/embryo-screening-trial-ivf-treatment,Embryo screening trial promises new development in IVF treatment,Society,rct,lifestyle
https://www.theguardian.com/lifeandstyle/2009/mar/11/ovarian-cancer-screening-trial,lifeandstyle/2009/mar/11/ovarian-cancer-screening-trial,Trial results bring screening for ovarian cancer a step closer,Society,rct,lifestyle
https://www.theguardian.com/lifeandstyle/2009/jan/13/virtual-exercise-training,lifeandstyle/2009/jan/13/virtual-exercise-training,Alok Jha trials an online coaching system,Life and style,rct,lifestyle
https://www.theguardian.com/lifeandstyle/2006/nov/18/familyandrelationships2,lifeandstyle/2006/nov/18/familyandrelationships2,Dr Luisa Dillner: Romantic vs. companionate love,Life and style,rct,lifestyle
https://www.theguardian.com/lifeandstyle/2006/oct/17/healthandwellbeing.ethicalfood1,lifeandstyle/2006/oct/17/healthandwellbeing.ethicalfood1,"Omega-3, junk food and the link between violence and what we eat",Life and style,rct,lifestyle
https://www.theguardian.com/lifeandstyle/2005/jul/26/healthandwellbeing.health,lifeandstyle/2005/jul/26/healthandwellbeing.health,Health:,Life and style,rct,lifestyle
https://www.theguardian.com/lifeandstyle/2006/sep/09/familyandrelationships.family,lifeandstyle/2006/sep/09/familyandrelationships.family,Can relationship counsellors  save your marriage?,Life and style,rct,lifestyle
