url,id,title,section,method_queries,reason
https://www.theguardian.com/books/2024/apr/02/does-counter-terrorism-work-by-richard-english-review-a-thoughtful-and-authoritative-analysis,books/2024/apr/02/does-counter-terrorism-work-by-richard-english-review-a-thoughtful-and-authoritative-analysis,Does Counter-Terrorism Work? by Richard English review – a thoughtful and authoritative analysis,Books,casestudy,culture
https://www.theguardian.com/film/article/2024/may/28/moviepass-documentary-hbo,film/article/2024/may/28/moviepass-documentary-hbo,‘This sounded a little fishy’: the dramatic rise and fall of MoviePass,Film,casestudy,culture
https://www.theguardian.com/books/2024/oct/02/revenge-of-the-tipping-point-by-malcolm-gladwell-review-the-superspreader-returns,books/2024/oct/02/revenge-of-the-tipping-point-by-malcolm-gladwell-review-the-superspreader-returns,Revenge of the Tipping Point by Malcolm Gladwell review – the superspreader returns,Books,casestudy,culture
https://www.theguardian.com/tv-and-radio/2025/may/23/tylenol-murders-netflix-cold-case,tv-and-radio/2025/may/23/tylenol-murders-netflix-cold-case,"‘A new form of mass murder’: the terrifying, twisty unsolved mystery of the Tylenol killer",Television & radio,casestudy,culture
https://www.theguardian.com/books/article/2024/sep/08/exam-nation-by-sammy-wright-review-an-essential-lesson-for-britains-grade-obsessed-education-system,books/article/2024/sep/08/exam-nation-by-sammy-wright-review-an-essential-lesson-for-britains-grade-obsessed-education-system,Exam Nation by Sammy Wright review – an essential lesson for Britain’s grade-obsessed education system,Books,casestudy,culture
https://www.theguardian.com/tv-and-radio/2024/dec/17/best-australian-television-tv-shows-series-2024-fake-four-corners-guy-mont-spelling-bee,tv-and-radio/2024/dec/17/best-australian-television-tv-shows-series-2024-fake-four-corners-guy-mont-spelling-bee,"Fake, Four Corners and Guy Mont Spelling Bee: the best Australian television of 2024",Television & radio,casestudy,culture
https://www.theguardian.com/stage/article/2024/jul/17/tenacious-d-gags-derail-comedy-careers-billy-connolly-jo-brand,stage/article/2024/jul/17/tenacious-d-gags-derail-comedy-careers-billy-connolly-jo-brand,Who’s laughing now? The gags that derailed comedy careers,Stage,casestudy,culture
https://www.theguardian.com/culture/2022/nov/16/an-acutely-difficult-time-companies-respond-to-arts-council-funding-decisions,culture/2022/nov/16/an-acutely-difficult-time-companies-respond-to-arts-council-funding-decisions,‘An acutely difficult time’: companies respond to Arts Council funding decisions,Culture,casestudy,culture
https://www.theguardian.com/culture/2022/nov/18/its-undoubtably-going-to-have-a-big-impact-inside-three-arts-council-funding-cases,culture/2022/nov/18/its-undoubtably-going-to-have-a-big-impact-inside-three-arts-council-funding-cases,‘It’s undoubtedly going to have a big impact’: inside three Arts Council funding cases,Culture,casestudy,culture
https://www.theguardian.com/tv-and-radio/article/2024/jun/18/cult-massacre-jonestown-review,tv-and-radio/article/2024/jun/18/cult-massacre-jonestown-review,‘It wasn’t suicide … they were murdered’: inside the Jonestown cult massacre,Television & radio,casestudy,culture
https://www.theguardian.com/culture/2022/nov/10/arts-council-funding-organisations-head-into-the-unknown-amid-cuts,culture/2022/nov/10/arts-council-funding-organisations-head-into-the-unknown-amid-cuts,Arts Council funding: organisations head into the unknown amid cuts,Culture,casestudy,culture
https://www.theguardian.com/tv-and-radio/article/2024/aug/01/streaming-new-releases-australia-august-netflix-binge-stan-prime-abc-rings-of-power,tv-and-radio/article/2024/aug/01/streaming-new-releases-australia-august-netflix-binge-stan-prime-abc-rings-of-power,"The Rings of Power, David Attenborough and classic Fincher: what’s new to streaming in Australia in August",Television & radio,casestudy,culture
https://www.theguardian.com/film/article/2024/jun/06/the-man-who-warned-us-about-upfs-michael-pollan-on-his-25-year-fight-with-the-food-industry,film/article/2024/jun/06/the-man-who-warned-us-about-upfs-michael-pollan-on-his-25-year-fight-with-the-food-industry,The man who warned us about UPFs: Michael Pollan on his 25-year fight with the food industry,Film,casestudy,culture
https://www.theguardian.com/film/2023/aug/30/comandante-review-fun-if-you-ignore-the-voice-in-your-head-telling-you-its-wrong,film/2023/aug/30/comandante-review-fun-if-you-ignore-the-voice-in-your-head-telling-you-its-wrong,"Comandante review – fun, if you ignore the voice in your head telling you it’s wrong",Film,casestudy,culture
https://www.theguardian.com/books/2023/jun/02/fancy-bear-goes-phishing-by-scott-j-shapiro-hacking-for-beginners,books/2023/jun/02/fancy-bear-goes-phishing-by-scott-j-shapiro-hacking-for-beginners,Fancy Bear Goes Phishing by Scott J Shapiro – hacking for beginners,Books,casestudy,culture
https://www.theguardian.com/books/2024/mar/09/i-wanted-to-save-the-world-grace-blakeley-tiktoks-answer-to-tony-benn,books/2024/mar/09/i-wanted-to-save-the-world-grace-blakeley-tiktoks-answer-to-tony-benn,"‘I wanted to save the world!’: Grace Blakeley, TikTok’s answer to Tony Benn",Books,casestudy,culture
https://www.theguardian.com/books/2024/jan/07/the-picnic-an-escape-to-freedom-and-the-collapse-of-the-iron-curtain-by-matthew-longo-review-a-break-for-the-border,books/2024/jan/07/the-picnic-an-escape-to-freedom-and-the-collapse-of-the-iron-curtain-by-matthew-longo-review-a-break-for-the-border,The Picnic: An Escape to Freedom and the Collapse of the Iron Curtain by Matthew Longo review – a break for the border,Books,casestudy,culture
https://www.theguardian.com/books/2022/mar/21/butler-to-the-world-by-oliver-bullough-review-bent-britain-at-your-service,books/2022/mar/21/butler-to-the-world-by-oliver-bullough-review-bent-britain-at-your-service,Butler to the World by Oliver Bullough review – bent Britain at your service,Books,casestudy,culture
https://www.theguardian.com/books/2024/jan/21/how-much-personal-wealth-is-enough-ingrid-robeyns-limitarianism,books/2024/jan/21/how-much-personal-wealth-is-enough-ingrid-robeyns-limitarianism,‘No one should have more than €10m’: the author of Limitarianism on why the super-rich need to level down radically,Books,casestudy,culture
https://www.theguardian.com/books/2022/may/17/antoinette-lattouf-on-writing-a-guide-to-anti-racism-i-was-sitting-there-and-sobbing,books/2022/may/17/antoinette-lattouf-on-writing-a-guide-to-anti-racism-i-was-sitting-there-and-sobbing,Antoinette Lattouf on writing a guide to anti-racism: ‘I was sitting there and sobbing’,Books,casestudy,culture
https://www.theguardian.com/books/2023/mar/10/who-gets-believed-by-dina-nayeri-review-the-kafkaesque-ordeal-faced-by-refugees,books/2023/mar/10/who-gets-believed-by-dina-nayeri-review-the-kafkaesque-ordeal-faced-by-refugees,Who Gets Believed? by Dina Nayeri review – the Kafkaesque ordeal faced by refugees,Books,casestudy,culture
https://www.theguardian.com/film/2023/feb/15/atomic-hope-review-nuclear-power,film/2023/feb/15/atomic-hope-review-nuclear-power,Atomic Hope review – a powerful case for pressing the nuclear power button,Film,casestudy,culture
https://www.theguardian.com/film/2022/jun/14/the-bourne-identity-surprise-hit-changed-action-film-making,film/2022/jun/14/the-bourne-identity-surprise-hit-changed-action-film-making,The Bourne Identity at 20: the surprise hit that changed action film-making,Film,casestudy,culture
https://www.theguardian.com/film/2023/jul/18/dark-emu-story-bruce-pascoe-controversy-legacy-abc,film/2023/jul/18/dark-emu-story-bruce-pascoe-controversy-legacy-abc,The Dark Emu Story: the legacy – and controversy – of Bruce Pascoe’s groundbreaking book,Film,casestudy,culture
https://www.theguardian.com/tv-and-radio/2023/jan/02/stonehouse-review-matthew-macfadyen-keeley-hawes,tv-and-radio/2023/jan/02/stonehouse-review-matthew-macfadyen-keeley-hawes,"Stonehouse review – Matthew Macfadyen is a brilliantly bad baddie in this fun, death-faking romp",Television & radio,casestudy,culture
https://www.theguardian.com/books/2023/mar/30/crack-up-capitalism-by-quinn-slobodian-review-zoning-out,books/2023/mar/30/crack-up-capitalism-by-quinn-slobodian-review-zoning-out,Crack-Up Capitalism by Quinn Slobodian review – zoning out,Books,casestudy,culture
https://www.theguardian.com/books/2023/may/10/candid-gripping-compulsory-reading-the-best-australian-books-out-in-may,books/2023/may/10/candid-gripping-compulsory-reading-the-best-australian-books-out-in-may,"‘Candid’, ‘gripping’, ‘compulsory reading’: the best Australian books out in May",Books,casestudy,culture
https://www.theguardian.com/tv-and-radio/2022/dec/06/how-to-crack-the-class-ceiling-review-sadly-success-means-resembling-jacob-rees-mogg,tv-and-radio/2022/dec/06/how-to-crack-the-class-ceiling-review-sadly-success-means-resembling-jacob-rees-mogg,"How to Crack the Class Ceiling review – sadly, success means resembling Jacob Rees-Mogg",Television & radio,casestudy,culture
https://www.theguardian.com/books/2023/may/21/all-the-houses-ive-ever-lived-in-by-kieran-yates-review-a-house-is-not-a-home,books/2023/may/21/all-the-houses-ive-ever-lived-in-by-kieran-yates-review-a-house-is-not-a-home,All the Houses I’ve Ever Lived In by Kieran Yates review – a house is not a home,Books,casestudy,culture
https://www.theguardian.com/film/2023/mar/10/oscar-wars-book-academy-awards-history-michael-schulman,film/2023/mar/10/oscar-wars-book-academy-awards-history-michael-schulman,‘It’s its own little world!’: why we should learn to love the Oscars more,Film,casestudy,culture
https://www.theguardian.com/film/2022/jan/23/hostile-review-heartfelt-documentary-exposing-the-uks-aggressive-stance-on-immigration,film/2022/jan/23/hostile-review-heartfelt-documentary-exposing-the-uks-aggressive-stance-on-immigration,Hostile review – heartfelt documentary ​exposing the UK’s aggressive stance on immigration,Film,casestudy,culture
https://www.theguardian.com/culture/2023/feb/08/mr-inbetween-is-one-of-australias-best-tv-shows-so-why-isnt-it-more-popular,culture/2023/feb/08/mr-inbetween-is-one-of-australias-best-tv-shows-so-why-isnt-it-more-popular,Mr Inbetween is one of Australia’s best TV shows – so why isn’t it more popular?,Culture,casestudy,culture
https://www.theguardian.com/books/2023/oct/18/steve-bannon-is-watching-us-closely-naomi-klein-on-populists-conspiracists-and-real-world-activism,books/2023/oct/18/steve-bannon-is-watching-us-closely-naomi-klein-on-populists-conspiracists-and-real-world-activism,"‘Steve Bannon is watching us closely’: Naomi Klein on populists, conspiracists and real-world activism",Books,casestudy,culture
https://www.theguardian.com/stage/2023/may/14/august-in-england-lenny-henry-windrush-bush-theatre-debut-play-review-blue-now-derek-jarman-theatre-royal-brighton-the-vortex-noel-coward-lia-williams-joshua-james-chichester-festival-theatre,stage/2023/may/14/august-in-england-lenny-henry-windrush-bush-theatre-debut-play-review-blue-now-derek-jarman-theatre-royal-brighton-the-vortex-noel-coward-lia-williams-joshua-james-chichester-festival-theatre,The week in theatre: August in England; Blue Now; The Vortex – review,Stage,casestudy,culture
https://www.theguardian.com/books/article/2024/jun/22/summer-reading-50-new-books-to-dive-into,books/article/2024/jun/22/summer-reading-50-new-books-to-dive-into,Summer reading: 50 of the best new books to dive into,Books,casestudy,culture
https://www.theguardian.com/tv-and-radio/2023/mar/31/aunty-donna-robert-bresson-and-the-portable-door-whats-new-to-streaming-in-australia-this-april,tv-and-radio/2023/mar/31/aunty-donna-robert-bresson-and-the-portable-door-whats-new-to-streaming-in-australia-this-april,"Aunty Donna, Robert Bresson and The Portable Door: what’s new to streaming in Australia this April",Television & radio,casestudy,culture
https://www.theguardian.com/tv-and-radio/2022/dec/02/giant-clitorises-sex-parties-and-porn-addiction-cara-delevingnes-eye-opening-journey-to-planet-sex,tv-and-radio/2022/dec/02/giant-clitorises-sex-parties-and-porn-addiction-cara-delevingnes-eye-opening-journey-to-planet-sex,"Giant clitorises, sex parties and porn addiction: Cara Delevingne’s eye-opening journey to Planet Sex",Television & radio,casestudy,culture
https://www.theguardian.com/tv-and-radio/2022/sep/06/get-smart-with-money-review-martin-lewis-could-teach-these-financial-experts-a-thing-or-two,tv-and-radio/2022/sep/06/get-smart-with-money-review-martin-lewis-could-teach-these-financial-experts-a-thing-or-two,Get Smart With Money review – Martin Lewis could teach these financial ‘experts’ a thing or two,Television & radio,casestudy,culture
https://www.theguardian.com/tv-and-radio/2021/aug/09/in-the-shadows-of-9-11-liberty-city-seven-documentary,tv-and-radio/2021/aug/09/in-the-shadows-of-9-11-liberty-city-seven-documentary,When the FBI entraps: the forgotten case of the Liberty City Seven,Television & radio,casestudy,culture
https://www.theguardian.com/books/2022/jul/26/booker-prize-longlist-of-13-writers-aged-20-to-87-announced,books/2022/jul/26/booker-prize-longlist-of-13-writers-aged-20-to-87-announced,Booker prize longlist of 13 writers aged 20 to 87 announced,Books,casestudy,culture
https://www.theguardian.com/books/2022/feb/19/the-urge-by-carl-erik-fisher-review-against-the-war-on-drugs,books/2022/feb/19/the-urge-by-carl-erik-fisher-review-against-the-war-on-drugs,The Urge by Carl Erik Fisher review – against the war on drugs,Books,casestudy,culture
https://www.theguardian.com/culture/2022/jan/06/guardian-wins-investigation-and-journalist-of-the-decade-awards,culture/2022/jan/06/guardian-wins-investigation-and-journalist-of-the-decade-awards,Guardian wins investigation and journalist of the decade awards,Media,casestudy,culture
https://www.theguardian.com/culture/2022/sep/08/queensland-literary-awards-winners-list-reflects-a-moment-of-change-for-the-nation,culture/2022/sep/08/queensland-literary-awards-winners-list-reflects-a-moment-of-change-for-the-nation,Queensland Literary awards: winners list reflects ‘a moment of change for the nation’,Culture,casestudy,culture
https://www.theguardian.com/books/2022/mar/13/fear-of-black-consciousness-by-lewis-gordon-review-why-minds-not-bodies-are-the-problem,books/2022/mar/13/fear-of-black-consciousness-by-lewis-gordon-review-why-minds-not-bodies-are-the-problem,"Fear of Black Consciousness by Lewis Gordon review – why minds, not bodies, are the problem",Books,casestudy,culture
https://www.theguardian.com/books/2022/jan/13/how-civil-wars-start-by-barbara-f-walter-review-sounding-the-alarm,books/2022/jan/13/how-civil-wars-start-by-barbara-f-walter-review-sounding-the-alarm,How Civil Wars Start by Barbara F Walter review – sounding the alarm,Books,casestudy,culture
https://www.theguardian.com/books/2022/jun/22/top-10-books-about-terrible-jobs-lara-williams-the-odyssey,books/2022/jun/22/top-10-books-about-terrible-jobs-lara-williams-the-odyssey,Top 10 books about terrible jobs,Books,casestudy,culture
https://www.theguardian.com/tv-and-radio/2021/oct/06/tv-tonight-brassic-is-back-for-more-brilliantly-daft-hijinks,tv-and-radio/2021/oct/06/tv-tonight-brassic-is-back-for-more-brilliantly-daft-hijinks,TV tonight: Brassic is back for more brilliantly daft hijinks,Television & radio,casestudy,culture
https://www.theguardian.com/stage/2022/jan/25/nish-kumar-your-power-your-control-review-this-time-its-personal,stage/2022/jan/25/nish-kumar-your-power-your-control-review-this-time-its-personal,"Nish Kumar: Your Power, Your Control review – this time it’s personal",Stage,casestudy,culture
https://www.theguardian.com/books/2022/jul/06/rooted-sarah-langford-regenesis-george-monbiot-review-farming,books/2022/jul/06/rooted-sarah-langford-regenesis-george-monbiot-review-farming,Rooted by Sarah Langford; Regenesis by George Monbiot reviews – how to fix farming,Books,casestudy,culture
https://www.theguardian.com/books/2021/apr/02/those-who-can-teach-by-andria-zafirakou-review-a-lesson-in-education,books/2021/apr/02/those-who-can-teach-by-andria-zafirakou-review-a-lesson-in-education,"Those Who Can, Teach by Andria Zafirakou review – a lesson in education",Books,casestudy,culture
https://www.theguardian.com/books/2021/dec/16/trust-no-one-inside-the-world-of-deepfakes-by-michael-grothaus-review-disinformations-superweapon,books/2021/dec/16/trust-no-one-inside-the-world-of-deepfakes-by-michael-grothaus-review-disinformations-superweapon,Trust No One: Inside the World of Deepfakes by Michael Grothaus review – disinformation’s superweapon,Books,casestudy,culture
https://www.theguardian.com/film/2021/oct/12/corporate-accountability-review-complicity-in-argentinian-state-terror-exposed,film/2021/oct/12/corporate-accountability-review-complicity-in-argentinian-state-terror-exposed,Corporate Accountability review – collaboration with Argentinian state terror exposed,Film,casestudy,culture
https://www.theguardian.com/tv-and-radio/2022/mar/22/bad-vegan-netflix-tv-show-inside-bizarre-world,tv-and-radio/2022/mar/22/bad-vegan-netflix-tv-show-inside-bizarre-world,‘Everything is shades of grey’: inside the bizarre world of Netflix hit Bad Vegan,Television & radio,casestudy,culture
https://www.theguardian.com/books/2022/apr/04/the-big-idea-how-to-win-the-fight-against-disinformation,books/2022/apr/04/the-big-idea-how-to-win-the-fight-against-disinformation,The big idea: how to win the fight against disinformation,Books,casestudy,culture
https://www.theguardian.com/culture/2021/jul/25/on-my-radar-vince-stapless-cultural-highlights,culture/2021/jul/25/on-my-radar-vince-stapless-cultural-highlights,On my radar: Vince Staples’s cultural highlights,Culture,casestudy,culture
https://www.theguardian.com/music/2020/oct/14/governments-black-students-rappers-megan-thee-stallion-travis-scott-stormzy-scholarships,music/2020/oct/14/governments-black-students-rappers-megan-thee-stallion-travis-scott-stormzy-scholarships,Governments are failing Black students – and rappers are picking up the pieces  | Chanté Joseph,Music,casestudy,culture
https://www.theguardian.com/film/2021/jul/21/every-breath-you-take-review-casey-affleck-sam-claflin,film/2021/jul/21/every-breath-you-take-review-casey-affleck-sam-claflin,Every Breath You Take review – Casey Affleck fires blanks in trashy psychodrama,Film,casestudy,culture
https://www.theguardian.com/music/2022/apr/01/peter-gelb-new-york-metropolitan-opera-interview-russia-putin,music/2022/apr/01/peter-gelb-new-york-metropolitan-opera-interview-russia-putin,"Peter Gelb of the New York Met: ‘We’re cancelling Putin, not Pushkin’",Music,casestudy,culture
https://www.theguardian.com/tv-and-radio/2021/mar/08/john-oliver-us-unemployment-chaos-is-the-result-of-deliberate-choices,tv-and-radio/2021/mar/08/john-oliver-us-unemployment-chaos-is-the-result-of-deliberate-choices,John Oliver: US unemployment chaos is 'the result of deliberate choices',Television & radio,casestudy,culture
https://www.theguardian.com/books/2021/may/07/doom-by-niall-ferguson-review-how-to-make-sense-of-catastrophe,books/2021/may/07/doom-by-niall-ferguson-review-how-to-make-sense-of-catastrophe,Doom by Niall Ferguson review – how to make sense of catastrophe,Books,casestudy,culture
https://www.theguardian.com/books/2021/may/22/i-wasnt-bold-enough-ed-miliband-on-losing-leading-and-the-future-of-labour,books/2021/may/22/i-wasnt-bold-enough-ed-miliband-on-losing-leading-and-the-future-of-labour,"‘I wasn’t bold enough’: Ed Miliband on losing, leading and the future of Labour",Books,casestudy,culture
https://www.theguardian.com/culture/2021/mar/04/an-enormous-legacy-museum-of-contemporary-art-director-calls-it-quits-after-22-years,culture/2021/mar/04/an-enormous-legacy-museum-of-contemporary-art-director-calls-it-quits-after-22-years,'An enormous legacy': Museum of Contemporary Art director calls it quits after 22 years,Culture,casestudy,culture
https://www.theguardian.com/books/2022/dec/11/the-best-books-to-give-as-presents-this-christmas,books/2022/dec/11/the-best-books-to-give-as-presents-this-christmas,The best books to give as presents this Christmas,Books,casestudy,culture
https://www.theguardian.com/books/2021/mar/30/andrew-porter-historian-obituary,books/2021/mar/30/andrew-porter-historian-obituary,Andrew Porter obituary,Books,casestudy,culture
https://www.theguardian.com/artanddesign/2022/jan/24/nicholas-thirkell-obituary,artanddesign/2022/jan/24/nicholas-thirkell-obituary,Nicholas Thirkell obituary,Art and design,casestudy,culture
https://www.theguardian.com/film/2020/aug/05/china-hollywood-films-damaging-impact-report,film/2020/aug/05/china-hollywood-films-damaging-impact-report,"China continues to exert damaging influence on Hollywood, report finds",Film,casestudy,culture
https://www.theguardian.com/tv-and-radio/2021/aug/25/nine-perfect-strangers-a-perfect-disaster,tv-and-radio/2021/aug/25/nine-perfect-strangers-a-perfect-disaster,A perfect disaster: what went wrong with Nine Perfect Strangers?,Television & radio,casestudy,culture
https://www.theguardian.com/books/2021/may/09/madoff-talks-review-biography-extraordinarily-evil-conman-jim-campbell,books/2021/may/09/madoff-talks-review-biography-extraordinarily-evil-conman-jim-campbell,Madoff Talks review: definitive life of an ‘extraordinarily evil’ man,Books,casestudy,culture
https://www.theguardian.com/tv-and-radio/2021/dec/17/emily-in-paris-to-the-book-of-boba-fett-all-the-best-shows-to-stream-this-christmas,tv-and-radio/2021/dec/17/emily-in-paris-to-the-book-of-boba-fett-all-the-best-shows-to-stream-this-christmas,Emily in Paris to the Book of Boba Fett: all the best shows to stream this Christmas,Television & radio,casestudy,culture
https://www.theguardian.com/culture/2022/feb/01/job-change-covid-pandemic,culture/2022/feb/01/job-change-covid-pandemic,"‘If you’ve handled an opera director, you can handle a five-year-old’: creatives who changed jobs during the pandemic",Culture,casestudy,culture
https://www.theguardian.com/books/2020/jul/15/the-number-bias-by-sanne-blauw-review-how-numbers-can-mislead-us,books/2020/jul/15/the-number-bias-by-sanne-blauw-review-how-numbers-can-mislead-us,The Number Bias by Sanne Blauw review – how numbers can mislead us,Books,casestudy,culture
https://www.theguardian.com/tv-and-radio/2020/aug/24/john-oliver-trump-border-wall-stupider-than-i-thought-was-possible,tv-and-radio/2020/aug/24/john-oliver-trump-border-wall-stupider-than-i-thought-was-possible,John Oliver on Trump's border wall: 'Stupider than I thought was possible',Television & radio,casestudy,culture
https://www.theguardian.com/tv-and-radio/2020/aug/12/unwell-netflix-series-dark-side-of-wellness-industry,tv-and-radio/2020/aug/12/unwell-netflix-series-dark-side-of-wellness-industry,The dark side of wellness: behind a Netflix series on a murky industry,Television & radio,casestudy,culture
https://www.theguardian.com/tv-and-radio/2021/oct/11/dopesick-michael-keaton-hulu-opioid-crisis-purdue-pharma,tv-and-radio/2021/oct/11/dopesick-michael-keaton-hulu-opioid-crisis-purdue-pharma,‘A story people need to know’: behind a shocking TV series about the opioid crisis,Television & radio,casestudy,culture
https://www.theguardian.com/culture/2020/may/18/arts-funding-plea-as-shakespeare-globe-warns-it-may-not-survive-covid-19-crisis,culture/2020/may/18/arts-funding-plea-as-shakespeare-globe-warns-it-may-not-survive-covid-19-crisis,Arts funding plea as Globe warns it may not survive Covid-19 crisis,Stage,casestudy,culture
https://www.theguardian.com/tv-and-radio/2021/mar/29/it-was-like-a-horror-film-inside-the-terror-of-the-covid-cruise-ship,tv-and-radio/2021/mar/29/it-was-like-a-horror-film-inside-the-terror-of-the-covid-cruise-ship,'It was like a horror film': inside the terror of the Covid cruise ship,Television & radio,casestudy,culture
https://www.theguardian.com/tv-and-radio/2021/apr/13/hbo-documentary-our-towns-james-deborah-fallows,tv-and-radio/2021/apr/13/hbo-documentary-our-towns-james-deborah-fallows,‘It was just so fascinating’: behind a film exploring America’s small towns,Television & radio,casestudy,culture
https://www.theguardian.com/artanddesign/2020/may/22/a-kafkaesque-nightmare-the-survival-guide-helping-condemned-estates-beat-the-bulldozers,artanddesign/2020/may/22/a-kafkaesque-nightmare-the-survival-guide-helping-condemned-estates-beat-the-bulldozers,'A Kafkaesque nightmare': the survival guide helping condemned estates beat the bulldozers,Art and design,casestudy,culture
https://www.theguardian.com/tv-and-radio/2020/nov/12/the-reagans-showtime-docuseries,tv-and-radio/2020/nov/12/the-reagans-showtime-docuseries,'They created a false image': how the Reagans fooled America,Television & radio,casestudy,culture
https://www.theguardian.com/stage/2020/mar/13/the-special-relationship-review-soho-theatre-london,stage/2020/mar/13/the-special-relationship-review-soho-theatre-london,The Special Relationship review – compelling tales in Trump cabaret,Stage,casestudy,culture
https://www.theguardian.com/books/2021/mar/03/law-in-a-time-of-crisis-by-jonathan-sumption-review-beyond-the-lockdown-sceptic,books/2021/mar/03/law-in-a-time-of-crisis-by-jonathan-sumption-review-beyond-the-lockdown-sceptic,Law in a Time of Crisis by Jonathan Sumption review – beyond the lockdown sceptic,Books,casestudy,culture
https://www.theguardian.com/books/2021/jan/24/all-work-and-low-pay-are-we-too-devoted-to-our-jobs-sarah-jaffe-work-wont-love-you-back,books/2021/jan/24/all-work-and-low-pay-are-we-too-devoted-to-our-jobs-sarah-jaffe-work-wont-love-you-back,All work and low pay: are we too devoted to our jobs?,Books,casestudy,culture
https://www.theguardian.com/books/2020/aug/16/democracy-for-sale-peter-geoghegan-review-vote-leave-brexit-data-dark-money,books/2020/aug/16/democracy-for-sale-peter-geoghegan-review-vote-leave-brexit-data-dark-money,Democracy for Sale by Peter Geoghegan review – the end of politics as we know it?,Books,casestudy,culture
https://www.theguardian.com/books/2020/dec/06/thomas-ricks-first-principles-jon-meacham-his-truth-is-marching-on-edmund-fawcett-conservatism-trump,books/2020/dec/06/thomas-ricks-first-principles-jon-meacham-his-truth-is-marching-on-edmund-fawcett-conservatism-trump,What next? Three books for America after Trump,Books,casestudy,culture
https://www.theguardian.com/books/2019/jul/13/crippled-by-frances-ryan-review-austerity-demonisation-disabled-people,books/2019/jul/13/crippled-by-frances-ryan-review-austerity-demonisation-disabled-people,Crippled by Frances Ryan review – how disabled people have been demonised,Books,casestudy,culture
https://www.theguardian.com/tv-and-radio/2020/may/18/class-war-in-emmerdale-how-will-soaps-deal-with-coronavirus,tv-and-radio/2020/may/18/class-war-in-emmerdale-how-will-soaps-deal-with-coronavirus,Class war in Emmerdale: how will soaps deal with coronavirus?,Television & radio,casestudy,culture
https://www.theguardian.com/artanddesign/2020/mar/27/lo-tek-living-bridges-fish-sewage-ancient-fixes-crisis-world,artanddesign/2020/mar/27/lo-tek-living-bridges-fish-sewage-ancient-fixes-crisis-world,Living bridges and supper from sewage: can ancient fixes save our crisis-torn world?,Art and design,casestudy,culture
