url,id,title,section,method_queries,reason
https://www.theguardian.com/commentisfree/2025/aug/16/gen-z-ai-technology-hope-panel,commentisfree/2025/aug/16/gen-z-ai-technology-hope-panel,We are gen Z – and AI is our future. Will that be good or bad?,Opinion,casestudy,opinion
https://www.theguardian.com/commentisfree/2025/apr/30/tories-labour-fight-farage-local-elections,commentisfree/2025/apr/30/tories-labour-fight-farage-local-elections,The Tories have shown Labour exactly how not to fight Farage | Rafael Behr,Opinion,casestudy,opinion
https://www.theguardian.com/commentisfree/article/2024/sep/04/eu-keir-starmer-majority-brexit-britain-populist,commentisfree/article/2024/sep/04/eu-keir-starmer-majority-brexit-britain-populist,EU leaders may envy Starmer’s stable majority – Brexit's part in it less so | Rafael Behr,Opinion,casestudy,opinion
https://www.theguardian.com/commentisfree/2024/nov/18/cant-trust-voice-david-attenborough-what-can-you-trust-ai,commentisfree/2024/nov/18/cant-trust-voice-david-attenborough-what-can-you-trust-ai,"If you can’t trust the voice of David Attenborough, what can you trust? | Zoe Williams",Opinion,casestudy,opinion
https://www.theguardian.com/commentisfree/2025/jan/04/the-observer-view-on-calls-for-a-national-inquiry-into-child-sexual-abuse,commentisfree/2025/jan/04/the-observer-view-on-calls-for-a-national-inquiry-into-child-sexual-abuse,The Observer view on calls for a national inquiry into child sexual abuse,Opinion,casestudy,opinion
https://www.theguardian.com/commentisfree/2025/feb/23/flea-treatments-cats-dogs-environmental-hazard,commentisfree/2025/feb/23/flea-treatments-cats-dogs-environmental-hazard,Flea treatments are turning our pets into an environmental hazard – there has to be a better way | Sophie Pavelle,Opinion,casestudy,opinion
https://www.theguardian.com/commentisfree/2023/nov/28/united-states-artificial-intelligence-eu-ai-washington,commentisfree/2023/nov/28/united-states-artificial-intelligence-eu-ai-washington,The US is racing ahead in its bid to control artificial intelligence – why is the EU so far behind? | Seth Lazar,Opinion,casestudy,opinion
https://www.theguardian.com/commentisfree/article/2024/jul/10/keir-starmer-plan-populist-tide-britain-allies-nato,commentisfree/article/2024/jul/10/keir-starmer-plan-populist-tide-britain-allies-nato,Keir Starmer has a plan to turn the populist tide – and Britain’s allies pray it works | Rafael Behr,Opinion,casestudy,opinion
https://www.theguardian.com/commentisfree/2024/nov/25/woke-lost-us-election-patrician-class-identity-politics,commentisfree/2024/nov/25/woke-lost-us-election-patrician-class-identity-politics,‘Woke’ didn’t lose the US election: the patrician class who hijacked identity politics did | Nesrine Malik,Opinion,casestudy,opinion
https://www.theguardian.com/commentisfree/2025/feb/12/musk-revolution-lessons-20th-century-deleted-far-right-silicon-valley,commentisfree/2025/feb/12/musk-revolution-lessons-20th-century-deleted-far-right-silicon-valley,"In the Musk revolution, lessons from the 20th century will be deleted | Rafael Behr",Opinion,casestudy,opinion
https://www.theguardian.com/commentisfree/2025/jan/12/tech-barons-bbc-plymouth-truth-misinformation,commentisfree/2025/jan/12/tech-barons-bbc-plymouth-truth-misinformation,"As tech barons dial up the spreading of lies, why is the BBC dialling down the reporting of truth? | John Harris",Opinion,casestudy,opinion
https://www.theguardian.com/commentisfree/article/2024/jun/04/china-tiananmen-xi-jinping-national-security,commentisfree/article/2024/jun/04/china-tiananmen-xi-jinping-national-security,China’s crackdown on Tiananmen memorials shows its obsession with security – and growing paranoia | Louisa Lim,Opinion,casestudy,opinion
https://www.theguardian.com/australia-news/commentisfree/article/2024/jun/25/fury-road-a-forlorn-hope-that-for-once-australia-would-choose-the-hard-path-on-climate,australia-news/commentisfree/article/2024/jun/25/fury-road-a-forlorn-hope-that-for-once-australia-would-choose-the-hard-path-on-climate,"Fury road: a forlorn hope that, for once, Australia would choose the hard path on climate | Calla Wahlquist",Australia news,casestudy,opinion
https://www.theguardian.com/commentisfree/article/2024/jul/24/petrostates-self-proclaimed-climate-leaders-us-uk-driving-crisis,commentisfree/article/2024/jul/24/petrostates-self-proclaimed-climate-leaders-us-uk-driving-crisis,It’s easy to blame petrostates – but self-proclaimed ‘climate leaders’ like the US and UK are driving the crisis | Tessa Khan,Opinion,casestudy,opinion
https://www.theguardian.com/commentisfree/article/2024/may/19/education-westminster-cuts-sex-education-special-needs,commentisfree/article/2024/may/19/education-westminster-cuts-sex-education-special-needs,Education’s deepest crisis is being ignored by Westminster – and even harsher cuts are on the way | John Harris,Opinion,casestudy,opinion
https://www.theguardian.com/commentisfree/article/2024/aug/22/nuclear-levels-overconfidence-age-behavioural-science,commentisfree/article/2024/aug/22/nuclear-levels-overconfidence-age-behavioural-science,Baby boomers: why the swaggering levels of overconfidence? Could it be your age? | Mark Egan,Opinion,casestudy,opinion
https://www.theguardian.com/commentisfree/2024/apr/03/frenzied-politics-damaging-daniel-kahneman-doctrine,commentisfree/2024/apr/03/frenzied-politics-damaging-daniel-kahneman-doctrine,Frenzied politics is damaging to us all. We need the Daniel Kahneman doctrine | Rafael Behr,Opinion,casestudy,opinion
https://www.theguardian.com/commentisfree/2023/aug/22/the-guardian-view-on-canals-a-national-success-story-under-threat,commentisfree/2023/aug/22/the-guardian-view-on-canals-a-national-success-story-under-threat,The Guardian view on canals: a national success story under threat | Editorial,Opinion,casestudy,opinion
https://www.theguardian.com/commentisfree/article/2024/jun/04/i-have-plotted-to-win-tv-election-debates-ahead-of-tonights-clash-heres-what-starmer-and-sunak-need-to-know,commentisfree/article/2024/jun/04/i-have-plotted-to-win-tv-election-debates-ahead-of-tonights-clash-heres-what-starmer-and-sunak-need-to-know,"A cliche purge, a show of empathy and a ‘dead cat’: here’s how Starmer or Sunak can win tonight’s debate | Giles Kenningham",Opinion,casestudy,opinion
https://www.theguardian.com/commentisfree/article/2024/aug/24/how-to-lose-weight-and-influence-no-one-the-robert-jenrick-diet-for-party-leadership,commentisfree/article/2024/aug/24/how-to-lose-weight-and-influence-no-one-the-robert-jenrick-diet-for-party-leadership,How to lose weight and influence no one – the Robert Jenrick diet for party leadership | Catherine Bennett,Opinion,casestudy,opinion
https://www.theguardian.com/commentisfree/2023/jul/04/political-bazball-rishi-sunak-voters-rwanda-cricket-ashes,commentisfree/2023/jul/04/political-bazball-rishi-sunak-voters-rwanda-cricket-ashes,Who’s for political Bazball with Rishi? Voters? Tories? Anyone? | Marina Hyde,Opinion,casestudy,opinion
https://www.theguardian.com/commentisfree/2023/sep/12/tech-giants-war-elon-musk-ukraine-starlink,commentisfree/2023/sep/12/tech-giants-war-elon-musk-ukraine-starlink,"Tech giants hold huge sway in matters of war, life and death. That should concern us all | Keir Giles",Opinion,casestudy,opinion
https://www.theguardian.com/commentisfree/2024/mar/17/birmingham-britain-state-cuts-austerity-local-services,commentisfree/2024/mar/17/birmingham-britain-state-cuts-austerity-local-services,Birmingham’s cuts reveals the ugly truth about Britain in 2024: the state is abandoning its people | John Harris,Opinion,casestudy,opinion
https://www.theguardian.com/commentisfree/2023/mar/01/the-guardian-view-on-matt-hancock-a-sorry-tale-without-contrition,commentisfree/2023/mar/01/the-guardian-view-on-matt-hancock-a-sorry-tale-without-contrition,The Guardian view on Matt Hancock: a sorry tale without contrition | Editorial,Opinion,casestudy,opinion
https://www.theguardian.com/commentisfree/2022/oct/01/unless-ministers-listen-treasury-truth-to-power-will-not-prevent-further-crises,commentisfree/2022/oct/01/unless-ministers-listen-treasury-truth-to-power-will-not-prevent-further-crises,"Unless ministers listen, Treasury truth to power will not prevent further crises | David Gauke",Opinion,casestudy,opinion
https://www.theguardian.com/commentisfree/2023/may/30/lab-leaks-shrouded-secrecy,commentisfree/2023/may/30/lab-leaks-shrouded-secrecy,Dangerous lab leaks happen far more often than the public is aware | Alison Young,Opinion,casestudy,opinion
https://www.theguardian.com/commentisfree/2022/dec/06/unions-tory-militants-sit-down-strikes,commentisfree/2022/dec/06/unions-tory-militants-sit-down-strikes,"If it’s unions against these infantile ministers, I know who will win  | Polly Toynbee",Opinion,casestudy,opinion
https://www.theguardian.com/commentisfree/2023/may/24/local-councils-too-often-veer-between-crazy-extravagances-and-mindless-austerities-at-the-communitys-expense,commentisfree/2023/may/24/local-councils-too-often-veer-between-crazy-extravagances-and-mindless-austerities-at-the-communitys-expense,"Local councils too often veer between crazy extravagances and mindless austerities, at the community’s expense | Gideon Haigh",Opinion,casestudy,opinion
https://www.theguardian.com/environment/commentisfree/2022/jul/28/albanese-parrots-a-pro-coal-talking-point-as-ampol-offers-carbon-neutral-petrol,environment/commentisfree/2022/jul/28/albanese-parrots-a-pro-coal-talking-point-as-ampol-offers-carbon-neutral-petrol,Albanese parrots a pro-coal talking point as Ampol offers ‘carbon neutral’ petrol | Temperature Check,Environment,casestudy,opinion
https://www.theguardian.com/commentisfree/2023/nov/22/gaza-children-death-toll-israel-hamas,commentisfree/2023/nov/22/gaza-children-death-toll-israel-hamas,"Despite the truce, people in Gaza will keep dying – this horrifying death toll must never be forgotten | Owen Jones",Opinion,casestudy,opinion
https://www.theguardian.com/commentisfree/2023/mar/27/social-care-britain-business-plan-elderly-mistreated-homes-profit,commentisfree/2023/mar/27/social-care-britain-business-plan-elderly-mistreated-homes-profit,"Hunger, neglect, unnecessary sedation: this is reality inside profit-hungry UK care homes | Leandra Ashton",Opinion,casestudy,opinion
https://www.theguardian.com/commentisfree/2022/mar/29/the-guardian-view-on-sunak-and-the-poor-an-abdication-of-responsibility,commentisfree/2022/mar/29/the-guardian-view-on-sunak-and-the-poor-an-abdication-of-responsibility,The Guardian view on Sunak and the poor: an abdication of responsibility | Editorial,Opinion,casestudy,opinion
https://www.theguardian.com/commentisfree/2023/apr/26/tucker-carlson-far-right-mainstream-fox-news,commentisfree/2023/apr/26/tucker-carlson-far-right-mainstream-fox-news,Tucker Carlson has lost his job – but the far right has won the battle for the mainstream | Owen Jones,Opinion,casestudy,opinion
https://www.theguardian.com/australia-news/commentisfree/2022/nov/12/australias-progressive-forces-show-signs-of-fracturing-and-a-test-on-free-and-fair-elections-looms,australia-news/commentisfree/2022/nov/12/australias-progressive-forces-show-signs-of-fracturing-and-a-test-on-free-and-fair-elections-looms,Australia’s progressive forces show signs of fracturing – and a test on free and fair elections looms | Katharine Murphy,Australia news,casestudy,opinion
https://www.theguardian.com/commentisfree/2023/aug/27/40-years-miners-strike-long-shadow-uk-politics-pit-closures,commentisfree/2023/aug/27/40-years-miners-strike-long-shadow-uk-politics-pit-closures,"Almost 40 years on, the miners’ strike still casts a long shadow over UK politics today | John Harris",Opinion,casestudy,opinion
https://www.theguardian.com/commentisfree/2023/jan/16/the-guardian-view-on-regulating-social-media-the-internet-should-be-safer,commentisfree/2023/jan/16/the-guardian-view-on-regulating-social-media-the-internet-should-be-safer,The Guardian view on regulating social media: the internet should be safer | Editorial,Opinion,casestudy,opinion
https://www.theguardian.com/commentisfree/2021/aug/19/afghanistan-crisis-britain-foreign-policy-delusional,commentisfree/2021/aug/19/afghanistan-crisis-britain-foreign-policy-delusional,Even the crisis in Afghanistan can't break the spell of Britain's delusional foreign policy | Owen Jones,Opinion,casestudy,opinion
https://www.theguardian.com/commentisfree/2022/sep/08/working-from-home-model-survive-energy-crisis-cost-of-living,commentisfree/2022/sep/08/working-from-home-model-survive-energy-crisis-cost-of-living,Can the working from home model survive the energy crisis? | Jane Parry,Opinion,casestudy,opinion
https://www.theguardian.com/commentisfree/2023/apr/30/bbc-chair-role-independence-cronyism-richard-sharp-exit,commentisfree/2023/apr/30/bbc-chair-role-independence-cronyism-richard-sharp-exit,"After the fall of Richard Sharp, the next BBC chair must not be another political crony | Andrew Rawnsley",Opinion,casestudy,opinion
https://www.theguardian.com/commentisfree/2021/nov/23/brexiters-france-eurosceptic-tories-britain-eu,commentisfree/2021/nov/23/brexiters-france-eurosceptic-tories-britain-eu,"For Brexiters who dreamed of taking back control, France is too close for comfort | Rafael Behr",Opinion,casestudy,opinion
https://www.theguardian.com/commentisfree/2023/apr/02/child-best-interests-not-desires-of-adults-should-be-at-heart-of-surrogacy,commentisfree/2023/apr/02/child-best-interests-not-desires-of-adults-should-be-at-heart-of-surrogacy,"A child’s best interests, not the desires of adults, should be at the heart of surrogacy | Sonia Sodha",Opinion,casestudy,opinion
https://www.theguardian.com/commentisfree/2023/jan/04/dry-january-alcohol-celebrity-marketing,commentisfree/2023/jan/04/dry-january-alcohol-celebrity-marketing,"Booze is 10% ethanol, 90% marketing so maybe it's time to try Dry January | Arwa Mahdawi",Opinion,casestudy,opinion
https://www.theguardian.com/commentisfree/2022/jun/27/the-guardian-view-on-the-social-mobility-commission-a-string-of-broken-promises,commentisfree/2022/jun/27/the-guardian-view-on-the-social-mobility-commission-a-string-of-broken-promises,The Guardian view on the Social Mobility Commission: a string of broken promises | Editorial,Opinion,casestudy,opinion
https://www.theguardian.com/commentisfree/2021/mar/24/greed-covid-vaccine-success-state-finance-nhs-,commentisfree/2021/mar/24/greed-covid-vaccine-success-state-finance-nhs-,It's not 'greed' behind the Covid vaccine success. It's state finance and the NHS | Owen Jones,Opinion,casestudy,opinion
https://www.theguardian.com/commentisfree/2022/jan/07/labour-tony-blair-prime-minister-grassroots,commentisfree/2022/jan/07/labour-tony-blair-prime-minister-grassroots,The people have spoken: Labour should cut its ties with Tony Blair | Owen Jones,Opinion,casestudy,opinion
https://www.theguardian.com/commentisfree/2021/oct/29/even-in-our-history-month-black-people-are-the-repeated-victims-of-cancel-culture,commentisfree/2021/oct/29/even-in-our-history-month-black-people-are-the-repeated-victims-of-cancel-culture,"Even in our history month, black people are the repeated victims of cancel culture | Afua Hirsch",Opinion,casestudy,opinion
https://www.theguardian.com/commentisfree/2020/nov/12/covid-vaccine-patent-pharmaceutical-industry-profits-public-sector,commentisfree/2020/nov/12/covid-vaccine-patent-pharmaceutical-industry-profits-public-sector,The Covid vaccine will benefit humanity – we should all own the patent | Owen Jones,Opinion,casestudy,opinion
https://www.theguardian.com/commentisfree/2022/apr/20/france-emmanuel-macron-president-far-right-marine-le-pen,commentisfree/2022/apr/20/france-emmanuel-macron-president-far-right-marine-le-pen,A win for Macron will not be a complete defeat for France’s far right | Owen Jones,Opinion,casestudy,opinion
https://www.theguardian.com/commentisfree/2022/feb/19/forget-state-surveillance-our-tracking-devices-are-now-doing-the-same-job,commentisfree/2022/feb/19/forget-state-surveillance-our-tracking-devices-are-now-doing-the-same-job,Forget state surveillance. Our tracking devices are now doing the same job | John Naughton,Opinion,casestudy,opinion
https://www.theguardian.com/world/commentisfree/2022/mar/30/long-covid-coronavirus-covid-pandemic-health,world/commentisfree/2022/mar/30/long-covid-coronavirus-covid-pandemic-health,We need answers to these four long Covid questions | Charlie McCone,Opinion,casestudy,opinion
https://www.theguardian.com/commentisfree/2021/dec/12/xi-jinping-china-beijing-new-age-of-imperialism,commentisfree/2021/dec/12/xi-jinping-china-beijing-new-age-of-imperialism,"In China’s new age of imperialism, Xi Jinping gives thumbs down to democracy | Simon Tisdall",Opinion,casestudy,opinion
https://www.theguardian.com/commentisfree/2022/aug/17/inflation-10-percent-class-war-brexit-cost-of-living-crisis,commentisfree/2022/aug/17/inflation-10-percent-class-war-brexit-cost-of-living-crisis,Inflation at 10%? This is class war – and it was years in the making | Zoe Williams,Opinion,casestudy,opinion
https://www.theguardian.com/commentisfree/2022/jan/29/how-many-more-charlie-todds-must-there-be-before-prisons-reformed,commentisfree/2022/jan/29/how-many-more-charlie-todds-must-there-be-before-prisons-reformed,How many more Charlie Todds must there be before our prisons are reformed? | Nick Cohen,Opinion,casestudy,opinion
https://www.theguardian.com/commentisfree/2021/jul/20/national-insurance-social-care-crisis-taxes,commentisfree/2021/jul/20/national-insurance-social-care-crisis-taxes,Tory plans to raise national insurance won’t tackle Britain’s social care crisis | Torsten Bell,Opinion,casestudy,opinion
https://www.theguardian.com/commentisfree/2021/oct/09/stop-calling-joe-manchin-moderate-greedy-reactionary,commentisfree/2021/oct/09/stop-calling-joe-manchin-moderate-greedy-reactionary,Stop calling Joe Manchin ‘moderate’ – he’s just a greedy reactionary | Arwa Mahdawi,Opinion,casestudy,opinion
https://www.theguardian.com/commentisfree/2021/may/27/tories-britain-covid-dominic-cummings-pandemic-labour-media,commentisfree/2021/may/27/tories-britain-covid-dominic-cummings-pandemic-labour-media,Where were the critics who could have stopped Johnson leading us to Covid tragedy? | Owen Jones,Opinion,casestudy,opinion
https://www.theguardian.com/commentisfree/2022/jan/28/lift-plan-b-restrictions-england-vaccines-restrictions,commentisfree/2022/jan/28/lift-plan-b-restrictions-england-vaccines-restrictions,Why it’s the right time to lift plan B restrictions in England | Raghib Ali,Opinion,casestudy,opinion
https://www.theguardian.com/commentisfree/2021/dec/12/boris-johnson-crisis-contempt-covid-levelling-up,commentisfree/2021/dec/12/boris-johnson-crisis-contempt-covid-levelling-up,Boris Johnson’s crises boil down to one thing: contempt for the rest of us | John Harris,Opinion,casestudy,opinion
https://www.theguardian.com/commentisfree/2022/may/22/goodbye-to-the-age-of-rage-why-piers-morgans-outrage-journalism-is-flopping,commentisfree/2022/may/22/goodbye-to-the-age-of-rage-why-piers-morgans-outrage-journalism-is-flopping,Goodbye to the age of rage: why Piers Morgan’s outrage journalism is flopping | John Harris,Opinion,casestudy,opinion
https://www.theguardian.com/commentisfree/2021/mar/04/sunak-arsonist-firefighter-labour-job-expose-truth-budget,commentisfree/2021/mar/04/sunak-arsonist-firefighter-labour-job-expose-truth-budget,Sunak is an arsonist posing as a firefighter. It's Labour's job to expose the truth | Owen Jones,Opinion,casestudy,opinion
https://www.theguardian.com/commentisfree/2022/feb/20/tories-death-misery-spending-cuts-covid-labour,commentisfree/2022/feb/20/tories-death-misery-spending-cuts-covid-labour,A post-Covid world is coming into view  – but where is the payback for two years of death and suffering? | John Harris,Opinion,casestudy,opinion
https://www.theguardian.com/commentisfree/2021/nov/21/why-you-and-i-will-pay-the-price-for-the-next-big-cybersecurity-crisis,commentisfree/2021/nov/21/why-you-and-i-will-pay-the-price-for-the-next-big-cybersecurity-crisis,Why you and I will pay the price for the next big cybersecurity crisis | John Naughton,Opinion,casestudy,opinion
https://www.theguardian.com/commentisfree/2021/apr/15/britain-harness-social-sciences-covid-pandemic-deprivation,commentisfree/2021/apr/15/britain-harness-social-sciences-covid-pandemic-deprivation,Britain must harness the social sciences to fight post-pandemic deprivation | Will Hutton,Opinion,casestudy,opinion
https://www.theguardian.com/commentisfree/2021/sep/05/boris-johnson-incompetence-uk-westminster-normality,commentisfree/2021/sep/05/boris-johnson-incompetence-uk-westminster-normality,Boris Johnson’s incompetence is pulling the UK apart | John Harris,Opinion,casestudy,opinion
https://www.theguardian.com/commentisfree/2021/jul/19/covid-plastic-lockdown-resource,commentisfree/2021/jul/19/covid-plastic-lockdown-resource,Covid has made us use even more plastic – but we can reset | Christian Dunn,Opinion,casestudy,opinion
https://www.theguardian.com/commentisfree/2021/mar/05/manufactured-crisis-free-speech-universities-freedom-of-expression-legal,commentisfree/2021/mar/05/manufactured-crisis-free-speech-universities-freedom-of-expression-legal,Ignore this manufactured crisis: free speech is alive and well in our universities | John Bowers and David Isaac,Opinion,casestudy,opinion
https://www.theguardian.com/commentisfree/2021/mar/16/boris-johnson-champion-liberty-rights-freedoms,commentisfree/2021/mar/16/boris-johnson-champion-liberty-rights-freedoms,Boris Johnson is a champion of liberty – but only for people like him | Owen Jones,Opinion,casestudy,opinion
https://www.theguardian.com/commentisfree/2020/apr/30/press-challenge-johnson-avoidable-deaths-coronavirus,commentisfree/2020/apr/30/press-challenge-johnson-avoidable-deaths-coronavirus,"If we can't criticise the government for avoidable deaths, what's the point of democracy? | Owen Jones",Opinion,casestudy,opinion
https://www.theguardian.com/commentisfree/2021/feb/28/what-does-salmond-v-sturgeon-feud-mean-for-future-of-union,commentisfree/2021/feb/28/what-does-salmond-v-sturgeon-feud-mean-for-future-of-union,What does the Salmond v Sturgeon feud mean for the future of the union? | Andrew Rawnsley,Opinion,casestudy,opinion
https://www.theguardian.com/commentisfree/2020/may/02/deliveroo-venture-capitalism-food-delivery-business-model,commentisfree/2020/may/02/deliveroo-venture-capitalism-food-delivery-business-model,Deliveroo was the poster child for venture capitalism. It's not looking so good now | James Ball,Opinion,casestudy,opinion
https://www.theguardian.com/commentisfree/2021/jun/30/the-guardian-view-on-state-subsidy-brussels-was-not-the-problem,commentisfree/2021/jun/30/the-guardian-view-on-state-subsidy-brussels-was-not-the-problem,The Guardian view on state subsidy: Brussels was not the problem | Editorial,Opinion,casestudy,opinion
https://www.theguardian.com/commentisfree/2021/feb/04/keir-starmer-vision-labour-victory,commentisfree/2021/feb/04/keir-starmer-vision-labour-victory,"Keir Starmer must call out Johnson's Covid failures, not wrap himself in the flag | Owen Jones",Opinion,casestudy,opinion
https://www.theguardian.com/world/commentisfree/2020/may/03/dan-tehan-tried-to-pressure-victoria-to-reopen-schools-but-he-went-from-raging-bull-to-mewling-kitten,world/commentisfree/2020/may/03/dan-tehan-tried-to-pressure-victoria-to-reopen-schools-but-he-went-from-raging-bull-to-mewling-kitten,"Dan Tehan tried to pressure Victoria to reopen schools, but he went from raging bull to mewling kitten | Katharine Murphy",World news,casestudy,opinion
https://www.theguardian.com/commentisfree/2020/jan/22/joe-biden-new-deal-democrat-republicans,commentisfree/2020/jan/22/joe-biden-new-deal-democrat-republicans,Joe Biden used to be a progressive Democrat. What happened? | Bhaskar Sunkara,Opinion,casestudy,opinion
https://www.theguardian.com/commentisfree/2020/apr/30/the-guardian-view-on-corporate-bailouts-money-for-something,commentisfree/2020/apr/30/the-guardian-view-on-corporate-bailouts-money-for-something,The Guardian view on corporate bailouts: money for something | Editorial,Opinion,casestudy,opinion
https://www.theguardian.com/australia-news/commentisfree/2021/jan/15/indulging-craig-kelly-misinformation-is-a-threat-to-australias-health-politically-as-well-as-literally,australia-news/commentisfree/2021/jan/15/indulging-craig-kelly-misinformation-is-a-threat-to-australias-health-politically-as-well-as-literally,"Indulging Craig Kelly's falsehoods is a threat to Australia's health, politically as well as literally | Lenore Taylor",Australia news,casestudy,opinion
https://www.theguardian.com/commentisfree/2019/oct/31/oris-ohnson-taught-us-greatest-skill-in-politics-compromise,commentisfree/2019/oct/31/oris-ohnson-taught-us-greatest-skill-in-politics-compromise,Boris Johnson has inadvertently taught us the greatest skill in politics: compromise | Martin Kettle,Opinion,casestudy,opinion
https://www.theguardian.com/commentisfree/2020/jul/05/we-knew-about-covid-in-the-towers-and-were-taking-care-but-when-we-needed-support-there-were-only-police,commentisfree/2020/jul/05/we-knew-about-covid-in-the-towers-and-were-taking-care-but-when-we-needed-support-there-were-only-police,"We knew about Covid-19 in the towers and were taking care, but instead of support there was only police | Hiba Shanino",Opinion,casestudy,opinion
https://www.theguardian.com/commentisfree/2021/may/02/westminster-eton-schoolboys-boris-johnson-david-cameron,commentisfree/2021/may/02/westminster-eton-schoolboys-boris-johnson-david-cameron,Britain’s overgrown Eton schoolboys have turned the country into their playground | John Harris,Opinion,casestudy,opinion
https://www.theguardian.com/commentisfree/2020/dec/05/companies-are-now-writing-reports-tailored-for-ai-readers-and-it-should-worry-us,commentisfree/2020/dec/05/companies-are-now-writing-reports-tailored-for-ai-readers-and-it-should-worry-us,Companies are now writing reports tailored for AI readers – and it should worry us,Opinion,casestudy,opinion
https://www.theguardian.com/commentisfree/2020/aug/13/britain-arts-africa-uk-cultural-sector,commentisfree/2020/aug/13/britain-arts-africa-uk-cultural-sector,"If Britain looked anew, it could learn so much about the arts from Africa | Afua Hirsch",Opinion,casestudy,opinion
